run_id,dataset,backend,npoints,arm,repeat,k,budget,status,solve_time_s,simplex_iters,barrier_iters,dobj,gurobi_maxmem_gb
Norse,Norse,highs,25,warm_simplex,1,18,2.5975132e+08,OPTIMAL,0.0786,149,0,117.96879,NaN
Norse,Norse,highs,25,warm_simplex,1,19,2.6072054e+08,OPTIMAL,0.0735,203,0,116.94126,NaN
Norse,Norse,highs,25,warm_simplex,1,20,2.6168976e+08,OPTIMAL,0.0756,186,0,116.11816,NaN
Norse,Norse,highs,25,warm_simplex,1,21,2.6265898e+08,OPTIMAL,0.0383,82,0,115.43139,NaN
Norse,Norse,highs,25,warm_simplex,1,22,2.636282e+08,OPTIMAL,0.0582,112,0,114.76713,NaN
Norse,Norse,highs,25,warm_simplex,1,23,2.6459743e+08,OPTIMAL,0.0590,114,0,114.16866,NaN
Norse,Norse,highs,25,warm_simplex,1,24,2.6556665e+08,OPTIMAL,0.0465,105,0,113.61843,NaN
Norse,Norse,highs,25,warm_simplex,1,25,2.6653587e+08,OPTIMAL,0.0307,66,0,113.07219,NaN
Norse,Norse,highs,25,warm_simplex,2,1,2.4327456e+08,OPTIMAL,1.8792,0,55,215.85362,NaN
Norse,Norse,highs,25,warm_simplex,2,2,2.4424378e+08,OPTIMAL,0.4091,306,0,202.22199,NaN
Norse,Norse,highs,25,warm_simplex,2,3,2.45213e+08,OPTIMAL,0.0597,153,0,192.51525,NaN
Norse,Norse,highs,25,warm_simplex,2,4,2.4618222e+08,OPTIMAL,0.0626,142,0,184.22304,NaN
Norse,Norse,highs,25,warm_simplex,2,5,2.4715144e+08,OPTIMAL,0.0249,57,0,176.71738,NaN
Norse,Norse,highs,25,warm_simplex,2,6,2.4812066e+08,OPTIMAL,0.0274,59,0,169.41141,NaN
Norse,Norse,highs,25,warm_simplex,2,7,2.4908988e+08,OPTIMAL,0.0298,53,0,162.50346,NaN
Norse,Norse,highs,25,warm_simplex,2,8,2.5005911e+08,OPTIMAL,0.0267,55,0,155.7925,NaN
Norse,Norse,highs,25,warm_simplex,2,9,2.5102833e+08,OPTIMAL,0.0512,102,0,149.27281,NaN
Norse,Norse,highs,25,warm_simplex,2,10,2.5199755e+08,OPTIMAL,0.0979,242,0,143.73648,NaN
Norse,Norse,highs,25,warm_simplex,2,11,2.5296677e+08,OPTIMAL,0.0799,197,0,139.15467,NaN
Norse,Norse,highs,25,warm_simplex,2,12,2.5393599e+08,OPTIMAL,0.0263,50,0,135.11641,NaN
Norse,Norse,highs,25,warm_simplex,2,13,2.5490521e+08,OPTIMAL,0.0359,50,0,131.13414,NaN
Norse,Norse,highs,25,warm_simplex,2,14,2.5587443e+08,OPTIMAL,0.0959,264,0,127.70516,NaN
Norse,Norse,highs,25,warm_simplex,2,15,2.5684365e+08,OPTIMAL,0.0593,152,0,124.84098,NaN
Norse,Norse,highs,25,warm_simplex,2,16,2.5781288e+08,OPTIMAL,0.0636,166,0,122.31484,NaN
Norse,Norse,highs,25,warm_simplex,2,17,2.587821e+08,OPTIMAL,0.0633,131,0,119.96519,NaN
Norse,Norse,highs,25,warm_simplex,2,18,2.5975132e+08,OPTIMAL,0.0820,149,0,117.96879,NaN
Norse,Norse,highs,25,warm_simplex,2,19,2.6072054e+08,OPTIMAL,0.0771,203,0,116.94126,NaN
Norse,Norse,highs,25,warm_simplex,2,20,2.6168976e+08,OPTIMAL,0.0793,186,0,116.11816,NaN
Norse,Norse,highs,25,warm_simplex,2,21,2.6265898e+08,OPTIMAL,0.0399,82,0,115.43139,NaN
Norse,Norse,highs,25,warm_simplex,2,22,2.636282e+08,OPTIMAL,0.0596,112,0,114.76713,NaN
Norse,Norse,highs,25,warm_simplex,2,23,2.6459743e+08,OPTIMAL,0.0598,114,0,114.16866,NaN
Norse,Norse,highs,25,warm_simplex,2,24,2.6556665e+08,OPTIMAL,0.0474,105,0,113.61843,NaN
Norse,Norse,highs,25,warm_simplex,2,25,2.6653587e+08,OPTIMAL,0.0313,66,0,113.07219,NaN
Norse,Norse,highs,25,warm_simplex,3,1,2.4327456e+08,OPTIMAL,1.9279,0,55,215.85362,NaN
Norse,Norse,highs,25,warm_simplex,3,2,2.4424378e+08,OPTIMAL,0.4058,306,0,202.22199,NaN
Norse,Norse,highs,25,warm_simplex,3,3,2.45213e+08,OPTIMAL,0.0566,153,0,192.51525,NaN
