run_id,dataset,backend,n_alt,arm,repeat,idx,solve_time_s,simplex_iterations,barrier_iterations,status
norse_fixed_highs,Norse,highs,25,barrier,3,25,3.2932,55,76,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,1,1,2.8091,0,77,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,1,2,0.0189,45,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,1,3,0.0173,34,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,1,4,0.0156,11,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,1,5,0.0188,32,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,1,6,0.0133,6,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,1,7,0.0168,9,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,1,8,0.0155,16,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,1,9,0.0182,33,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,1,10,0.0132,5,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,1,11,0.0122,2,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,1,12,0.0135,10,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,1,13,0.0099,0,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,1,14,0.0140,10,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,1,15,0.0100,0,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,1,16,0.0146,14,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,1,17,0.0162,21,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,1,18,0.0125,3,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,1,19,0.0097,0,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,1,20,0.0137,9,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,1,21,0.0125,2,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,1,22,0.0119,1,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,1,23,0.0149,1,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,1,24,0.0169,15,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,1,25,0.0135,1,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,2,1,2.8219,0,77,OPTIMAL
